nh,clust,Expenditure_item_code
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
9,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
11,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
12,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
14,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
15,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
16,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,1.74980057982641e+100
20,4162,13
2,4165,1.74980057982641e+100
2,4165,1.74980057982641e+100
2,4165,1.74980057982641e+100
2,4165,1.74980057982641e+100
2,4165,1.74980057982641e+100
2,4165,7
3,4165,3
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
6,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
12,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
16,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1.74980057982641e+100
17,4165,1
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
19,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
20,4165,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
1,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
4,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
5,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
8,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
11,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
13,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
17,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
20,4169,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
3,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
4,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
6,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
9,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
10,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
11,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
14,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
17,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
18,4172,1.74980057982641e+100
19,4172,1
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
19,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
20,4172,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
1,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
2,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
4,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
9,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
12,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
13,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
14,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
16,4175,1.74980057982641e+100
17,4175,1.74980057982641e+100
17,4175,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
4,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
5,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
8,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
9,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
13,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
16,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
17,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
18,4179,1.74980057982641e+100
20,4179,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
2,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
4,4182,1.74980057982641e+100
6,4182,1.74980057982641e+100
